shortlist_priority_rank,record_index,electrode_uid,battery_formula,formula_charge,formula_discharge,framework_formula,coarse_family,chemical_system_uid,average_voltage,capacity_grav,energy_grav,max_delta_volume,stability_worst,case_screen_pass,computed_pareto_member,predicted_pareto_member,computed_target_score,predicted_transfer_score,uncertainty_penalty_norm,ad_penalty_norm,final_triage_score,mc_score_mean,rank_median_mc,rank_iqr_mc,top10_probability_mc,top20_probability_mc,top30_probability_mc,prediction_coverage_n_targets,high_uncertainty_flag,out_of_domain_flag,case_study_do_not_overclaim_flag,pred_average_voltage,unc_tree_std_average_voltage,conf_lower_average_voltage,conf_upper_average_voltage,conf_width_average_voltage,ad_flag_average_voltage,pred_capacity_grav,unc_tree_std_capacity_grav,conf_lower_capacity_grav,conf_upper_capacity_grav,conf_width_capacity_grav,ad_flag_capacity_grav,pred_energy_grav,unc_tree_std_energy_grav,conf_lower_energy_grav,conf_upper_energy_grav,conf_width_energy_grav,ad_flag_energy_grav,pred_max_delta_volume,unc_tree_std_max_delta_volume,conf_lower_max_delta_volume,conf_upper_max_delta_volume,conf_width_max_delta_volume,ad_flag_max_delta_volume,pred_stability_worst,unc_tree_std_stability_worst,conf_lower_stability_worst,conf_upper_stability_worst,conf_width_stability_worst,ad_flag_stability_worst
116,Na_000109,el_a94fad932126d9fb,Na4-6V2P(CO4)4,Na4V2P(CO4)4,Na6V2P(CO4)4,V2P(CO4)4,polyanion_phosphate_like,C-O-P-V,3.034058029051725,93.25034344511644,282.9269532414864,0.005278998121273,0.081031801959889,True,False,False,0.31690236480978806,0.5044537328674755,0.20819521444489303,0.0,0.357118531088075,0.36054170592015966,121.0,41.25,0.0,0.0,0.0,5,False,False,False,3.843549015794609,0.9919555102430454,2.673604618663739,5.013493412925479,2.33988879426174,in_domain,122.71608596774168,63.56323124338771,54.50431825609802,190.9278536793853,136.42353542328732,in_domain,495.5676626810848,254.3523697165444,218.4353407185746,772.6999846435949,554.2646439250203,in_domain,0.0582147730226946,0.0610159008309432,-0.0406620680284361,0.1570916140738253,0.1977536821022614,in_domain,0.0703463790906705,0.0561594276873755,-0.0388015336406451,0.1794942918219863,0.2182958254626315,in_domain
117,Na_000062,el_a31b14788307b576,Na4-6Cr2P(CO4)4,Na4Cr2P(CO4)4,Na6Cr2P(CO4)4,Cr2P(CO4)4,polyanion_phosphate_like,C-Cr-O-P,2.998660504051716,92.9094338496565,278.6038497387706,0.021816126497108,0.063655591954731,True,False,False,0.33325460560044595,0.4846233100647334,0.22633313796444346,0.0,0.35446507377146413,0.3583562335466136,122.0,39.0,0.0,0.0,0.0,5,False,False,False,3.882417863062592,1.006138194447257,2.7124734659317213,5.052362260193462,2.339888794261741,in_domain,119.81328822679524,60.51591977179598,51.60152051515158,188.0250559384389,136.42353542328732,in_domain,446.5258428355812,239.79449314904343,169.393520873071,723.6581647980913,554.2646439250203,in_domain,0.0589967476776212,0.0713765869511213,-0.0398800933735095,0.1578735887287519,0.1977536821022614,in_domain,0.0699939018505487,0.0656189399550113,-0.039154010880767,0.1791418145818644,0.2182958254626315,in_domain
118,Na_000016,el_1882e09b15b2e6dd,Na2-3CuAsCO7,Na2CuAsCO7,Na3CuAsCO7,CuAsCO7,transition_metal_oxide_like,As-C-Cu-O,3.3144571365517272,80.8629181072805,268.01667600307377,0.014917513048771,0.009780300000002,True,False,False,0.42200929237410223,0.37814340711459393,0.16280677648409644,0.1,0.34630030818086754,0.3581090702216598,123.0,35.0,0.0,0.0,0.0,5,False,False,False,3.62769333881822,0.8831894652199089,2.45774894168735,4.79763773594909,2.33988879426174,in_domain,94.939225528685,42.59259688579322,26.72745781704134,163.15099324032866,136.42353542328732,in_domain,361.6827964168805,170.74492076891408,84.55047445437037,638.8151183793907,554.2646439250203,in_domain,0.0455925314102547,0.0573496568226339,-0.0532843096408759,0.1444693724613855,0.1977536821022614,borderline,0.0865951819484567,0.0593618654323358,-0.0225527307828589,0.1957430946797725,0.2182958254626315,in_domain
119,Na_000089,el_c2d531332f0dbd4b,Na2-2.5MnPCO7,Na2MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,polyanion_phosphate_like,C-Mn-O-P,3.155611796551742,50.116323516569366,158.1476616886898,0.01297905857535,0.009036275000001,True,False,True,0.32859069784522543,0.429575512564553,0.126023929647033,0.0,0.3536133589055784,0.356829460797354,123.0,44.25,0.0,0.0,0.0,5,False,False,False,3.7330012952988927,0.5867139096003412,2.563056898168022,4.902945692429762,2.33988879426174,in_domain,83.30346845611972,45.1542454732394,15.091700744476055,151.51523616776336,136.42353542328732,in_domain,369.7676696006308,171.56638033307007,92.6353476381206,646.8999915631409,554.2646439250203,in_domain,0.0577887481046512,0.0890210058467053,-0.0410880929464795,0.1566655891557819,0.1977536821022614,in_domain,0.0480599490551448,0.0414707870115366,-0.0610879636761709,0.1572078617864605,0.2182958254626315,in_domain
120,Na_000040,el_3b8af331dd6aae95,Na1-2BiPCO7,NaBiPCO7,Na2BiPCO7,BiPCO7,polyanion_phosphate_like,Bi-C-O-P,4.461097456551716,65.37900188552294,291.66209902339625,0.033568701024982,0.069386899545459,True,False,False,0.4091049817365019,0.3891429388538695,0.16438838867506306,0.0,0.34934826094516336,0.35655015300175735,124.0,33.0,0.0,0.0,0.0,5,False,False,False,4.284557873687005,0.8040226382990193,3.114613476556135,5.4545022708178745,2.33988879426174,in_domain,75.10347695326035,31.763015833075222,6.891709241616695,143.315244664904,136.42353542328732,in_domain,331.3335801181882,148.70155168821387,54.20125815567803,608.4659020806984,554.2646439250203,in_domain,0.0403029588177982,0.048218146384524,-0.0585738822333324,0.139179799868929,0.1977536821022614,in_domain,0.0906795587927614,0.0743217855649381,-0.0184683539385542,0.1998274715240772,0.2182958254626315,in_domain
121,Na_000019,el_5d80e6caaae21937,Na4-6Mn2As(CO4)4,Na4Mn2As(CO4)4,Na6Mn2As(CO4)4,Mn2As(CO4)4,transition_metal_oxide_like,As-C-Mn-O,3.933984291551727,85.52260728219764,336.4445936207129,0.022071970096255,0.093927724608407,True,False,False,0.37650197579220135,0.42124698275354283,0.23471931361256312,0.0,0.34490387252883115,0.35541684976942406,122.0,39.25,0.0,0.0,0.0,5,False,False,False,4.097815628106235,0.8386924340348638,2.927871230975365,5.267760025237106,2.339888794261741,in_domain,97.6711018632878,44.44866725399006,29.45933415164413,165.88286957493145,136.42353542328732,in_domain,405.24691796886526,204.3236764819892,128.1145960063551,682.3792399313754,554.2646439250203,in_domain,0.0578668111264153,0.080038932315489,-0.0410100299247153,0.1567436521775461,0.1977536821022614,in_domain,0.0944883582693764,0.0870075789573664,-0.0146595544619392,0.2036362710006922,0.2182958254626315,in_domain
122,Na_000142,el_f86c16b23000b1a0,Na0-1CuO2,CuO2,NaCuO2,CuO2,transition_metal_oxide_like,Cu-O,4.161823956551723,226.1068758941872,941.0170128374956,0.185101306202212,0.285629526875,False,True,False,0.7401934239055256,0.5984334058121868,0.4500079560396828,0.0,0.3553815960105896,0.351784243833641,123.0,35.0,0.0,0.0,0.0,5,False,False,True,4.026294173652844,0.7921795961205543,2.856349776521974,5.196238570783715,2.339888794261741,in_domain,178.48725664349556,80.93894290232531,110.2754889318519,246.6990243551392,136.42353542328732,in_domain,758.4900614315334,422.33906380115207,481.3577394690232,1035.6223833940437,554.2646439250202,in_domain,0.2368632820995824,0.2072834310195057,0.1379864410484517,0.3357401231507131,0.1977536821022614,in_domain,0.1756529829337266,0.118224014150356,0.0665050702024109,0.2848008956650424,0.2182958254626315,in_domain
123,Na_000225,el_8e179738188d5a32,Na0-1V2O5,V2O5,NaV2O5,V2O5,transition_metal_oxide_like,O-V,2.995272471551725,130.82203996985868,391.8476549939573,0.0476625704965,0.049967163125,True,False,False,0.43881978771183,0.34611195867834443,0.1587753466989789,0.0,0.34369276507363977,0.35174854649194004,124.0,40.0,0.0,0.0,0.0,5,False,False,False,3.070770833321016,0.6502267421729319,1.9008264361901448,4.240715230451885,2.33988879426174,in_domain,108.00148076260218,54.61760559542359,39.789713050958525,176.21324847424586,136.42353542328732,in_domain,314.71901031979155,178.76080345873038,37.58668835728139,591.8513322823017,554.2646439250202,in_domain,0.0799693016401753,0.0997272513160463,-0.0189075394109554,0.178846142691306,0.1977536821022614,in_domain,0.0700605274475422,0.0473747231163286,-0.0390873852837734,0.179208440178858,0.2182958254626315,in_domain
124,Na_000377,el_a29733f577edfd13,Na4-5NiO4,Na4NiO4,Na5NiO4,NiO4,transition_metal_oxide_like,Ni-O,2.723290241551726,112.781932623585,307.1379365371534,0.046715089045179,0.098722963634259,True,False,False,0.2877641959684697,0.49996850157092526,0.21555407373978652,0.0,0.3415464694683405,0.34880599857096467,128.0,40.25,0.0,0.0,0.0,5,False,False,False,3.8290785396460456,1.0336891138909758,2.6591341425151755,4.999022936776916,2.33988879426174,in_domain,130.5573731078872,64.2092463759603,62.34560539624354,198.7691408195309,136.42353542328732,in_domain,545.804286504335,206.8317066398817,268.6719645418248,822.9366084668452,554.2646439250204,in_domain,0.0647073971506864,0.0970316416749096,-0.0341694439004442,0.1635842382018172,0.1977536821022614,in_domain,0.0912589232200083,0.054076313224166,-0.0178889895113073,0.200406835951324,0.2182958254626315,in_domain
125,Na_000010,el_7c42e79f3855713d,Na2-3MnBAsO7,Na2MnBAsO7,Na3MnBAsO7,MnBAsO7,transition_metal_oxide_like,As-B-Mn-O,3.503137209051718,83.3286750888558,291.9117822847518,0.026737093069887,0.055802305694511,True,False,False,0.37733390550880225,0.41348161683685414,0.170597538069633,0.0,0.34563113277136737,0.34828162239114774,128.5,39.0,0.0,0.0,0.0,5,False,False,False,3.783268042676421,0.7372130947230321,2.613323645545551,4.953212439807292,2.339888794261741,in_domain,104.27653044577112,41.42872789489986,36.064762734127456,172.48829815741476,136.42353542328732,in_domain,393.2414278084896,165.89754753311448,116.10910584597946,670.3737497709998,554.2646439250203,in_domain,0.0733157098344872,0.1056910510730795,-0.0255611312166435,0.1721925508856179,0.1977536821022614,in_domain,0.082249810060582,0.056707451077337,-0.0268981026707336,0.1913977227918978,0.2182958254626315,in_domain
126,Na_000096,el_34c1a6f8833184bb,Na1-2NdPCO7,NaNdPCO7,Na2NdPCO7,NdPCO7,polyanion_phosphate_like,C-Nd-O-P,4.186945046551717,77.64003867269946,325.07457533474275,0.047037429772558,0.095124963181815,True,False,True,0.37340877177688403,0.36030747779724037,0.12859678150447035,0.2,0.33445650541808775,0.3455947890594124,130.5,42.25,0.0,0.0,0.0,5,False,False,False,3.765286440369191,0.905409714897761,2.5953420432383205,4.935230837500061,2.339888794261741,in_domain,79.3101511125474,33.61584437966841,11.098383400903742,147.52191882419106,136.42353542328732,in_domain,303.709530445855,155.49731433116466,26.57720848334486,580.8418524083652,554.2646439250203,in_domain,0.036343970273586,0.0388921584919053,-0.0625328707775446,0.1352208113247168,0.1977536821022614,borderline,0.0791019646630549,0.0523079583185288,-0.0300459480682608,0.1882498773943706,0.2182958254626315,borderline
127,Na_000164,el_5be3426279d35c8a,Na0-2NiH12(SO7)2,NiH12(SO7)2,Na2NiH12(SO7)2,NiH12(SO7)2,sulfate_or_sulfur_oxoanion_like,H-Ni-O-S,4.567539719051727,132.38901012963962,604.6920621330703,0.180779739770466,0.051400144655173,False,True,True,0.606111516312385,0.6315530447243698,0.12412464409859224,0.0,0.34950157382062413,0.3437114172677351,132.0,43.25,0.0,0.0,0.0,5,False,False,True,4.591731192714562,0.4825244074102019,3.421786795583692,5.761675589845432,2.33988879426174,in_domain,146.09583870163547,45.52748670114417,77.88407098999181,214.3076064132792,136.42353542328732,in_domain,637.5775400460411,169.33282662307346,360.44521808353096,914.7098620085512,554.2646439250202,in_domain,0.1485986267494853,0.0869339765975039,0.0497217856983545,0.247475467800616,0.1977536821022614,in_domain,0.0607606794474921,0.0453487332889612,-0.0483872332838235,0.1699085921788079,0.2182958254626315,in_domain
128,Na_000122,el_b92fd1599c5272f5,Na0-7Cr4P9O32,Cr4P9O32,Na7Cr4P9O32,Cr4P9O32,polyanion_phosphate_like,Cr-O-P,4.836489255123154,161.78085102327796,782.4513476587636,0.071709797336885,0.108729220388886,False,True,True,0.6722180893177786,0.539517458626662,0.16338027215303058,0.0,0.3354781802458165,0.3420609066014408,132.0,37.0,0.0,0.0,0.0,5,False,False,True,4.754214005729876,0.6373655695678123,3.5842696085990062,5.924158402860746,2.33988879426174,in_domain,124.75820974172352,43.89022712521857,56.546442030079874,192.9699774533672,136.42353542328732,in_domain,504.2929852200424,212.18957651866344,227.16066325753212,781.4253071825525,554.2646439250203,in_domain,0.0546361196030365,0.0729498010095892,-0.0442407214480941,0.1535129606541673,0.1977536821022614,in_domain,0.0866914518346184,0.0588639500457848,-0.0224564608966973,0.1958393645659341,0.2182958254626315,in_domain
129,Na_000033,el_3aa4e35327b79071,Na2-3VBPO7,Na2VBPO7,Na3VBPO7,VBPO7,polyanion_phosphate_like,B-O-P-V,2.967536531551719,97.92592715302656,290.59876621267875,0.030335772820358,0.085130277202384,True,False,False,0.30718705848395683,0.4582479346582943,0.18894217826216902,0.0,0.3331092162182828,0.3418908660961869,132.0,44.25,0.0,0.0,0.0,5,False,False,False,3.6184732275353535,0.7689954703391457,2.4485288304044834,4.788417624666224,2.33988879426174,in_domain,121.31165964868934,42.87353863421192,53.09989193704568,189.52342736033305,136.42353542328732,in_domain,468.0936421441968,175.0654147095535,190.96132018168657,745.2259641067069,554.2646439250203,in_domain,0.0732566646727835,0.0841443988179104,-0.0256201763783471,0.1721335057239143,0.1977536821022614,in_domain,0.0777843195615194,0.0692783895890383,-0.0313635931697963,0.1869322322928351,0.2182958254626315,in_domain
130,Na_000301,el_e3d0c6d8840b251f,Na0-1K2CrF6,K2CrF6,K2NaCrF6,K2CrF6,halide_or_fluoride_like,Cr-F-K,5.256506976551723,100.3151229072788,527.3071434157546,0.035666679242374,0.0,False,True,True,0.653626281216865,0.6456752527481553,0.2707023195630067,0.5,0.3484435511104788,0.3411135940190138,131.5,37.25,0.0,0.0,0.0,5,False,False,True,4.851642535565011,1.0318879393718023,3.681698138434141,6.021586932695881,2.33988879426174,borderline,132.2932612828151,66.45872061045725,64.08149357117145,200.5050289944588,136.42353542328732,borderline,604.5210332334673,331.03525715121106,327.3887112709571,881.6533551959774,554.2646439250202,borderline,0.1274668306045743,0.0967191179384861,0.0285899895534435,0.226343671655705,0.1977536821022614,borderline,0.0350537617935338,0.0655049668178809,-0.0740941509377819,0.1442016745248495,0.2182958254626315,borderline
131,Na_000410,el_d6d5ef164f2325a4,Na1-2V3P2O13,NaV3P2O13,Na2V3P2O13,V3P2O13,polyanion_phosphate_like,O-P-V,3.6936536090517262,57.17725394145005,211.192970376504,0.033418554319772,0.0,True,False,False,0.40939288592447454,0.3537109553546128,0.1357009693306749,0.0,0.33525467041574886,0.3404197487139199,133.0,45.25,0.0,0.0,0.0,5,False,False,False,3.4349535489133327,0.7986290742772877,2.265009151782462,4.604897946044202,2.33988879426174,in_domain,72.32505728727803,43.82310618187003,4.113289575634369,140.5368249989217,136.42353542328732,in_domain,266.20785267920627,178.68170047269598,-10.924469283303893,543.3401746417164,554.2646439250203,in_domain,0.0588124977471918,0.0861239040448852,-0.0400643433039388,0.1576893387983226,0.1977536821022614,in_domain,0.0457808136362146,0.038619176506218,-0.0633670990951011,0.1549287263675303,0.2182958254626315,in_domain
132,Na_000299,el_d2bb7edff955b7d6,Na0-4Co3P4O15,Co3P4O15,Na4Co3P4O15,Co3P4O15,polyanion_phosphate_like,Co-O-P,4.738210525926728,169.45676280312333,802.9218172032279,0.072643418000461,0.170363742272735,False,True,False,0.6897344180993493,0.5631706673432635,0.17104979740766782,0.0,0.33354430060471574,0.34026259417619514,133.0,34.0,0.0,0.0,0.0,5,False,False,True,4.804178624483117,0.6195921126672472,3.634234227352247,5.974123021613988,2.339888794261741,in_domain,139.33471591355533,39.13712458238843,71.12294820191167,207.546483625199,136.42353542328732,in_domain,581.4625517567505,198.56281540330104,304.3302297942403,858.5948737192607,554.2646439250204,in_domain,0.0737896188798334,0.0788296481153797,-0.0250872221712972,0.1726664599309642,0.1977536821022614,in_domain,0.1069150025826796,0.0661148431817786,-0.0022329101486361,0.2160629153139953,0.2182958254626315,in_domain
133,Na_000253,el_fcf3024a0b451343,Na1-2VCSO7,NaVCSO7,Na2VCSO7,VCSO7,sulfate_or_sulfur_oxoanion_like,C-O-S-V,2.888922099051729,105.93783238792088,306.0461451111027,0.010953070322631,0.08290958784091,True,False,False,0.3259606860285067,0.43824446362737224,0.17656251127390446,0.0,0.3332985666687113,0.33996432524032266,133.0,43.0,0.0,0.0,0.0,5,False,False,False,3.432546265688232,0.8284335847532363,2.262601868557362,4.602490662819102,2.33988879426174,in_domain,129.6887636607256,52.75517522297059,61.47699594908195,197.90053137236927,136.42353542328732,in_domain,436.66698535382255,185.2798097086935,159.5346633913124,713.7993073163327,554.2646439250203,in_domain,0.0738961205625554,0.0748382219037423,-0.0249807204885752,0.1727729616136862,0.1977536821022614,in_domain,0.0796825393610234,0.0567577782422999,-0.0294653733702922,0.1888304520923392,0.2182958254626315,in_domain
134,Na_000059,el_94a53cdf86c66cd5,Na2-3CoSiCO7,Na2CoSiCO7,Na3CoSiCO7,CoSiCO7,silicate_like,C-Co-O-Si,3.220914926551717,95.72145479112967,308.31066252799496,0.03515954267775,0.073240028217592,True,False,False,0.3482436516756452,0.40883334457747694,0.2176162152599327,0.0,0.32762767539830906,0.33884780693944405,133.5,38.25,0.0,0.0,0.0,5,False,False,False,3.825404785499165,0.8398060887190807,2.655460388368295,4.995349182630035,2.33988879426174,in_domain,103.5869958097639,43.329631028251,35.375228098120246,171.79876352140758,136.42353542328732,in_domain,414.233633556773,187.5099208303552,137.10131159426282,691.3659555192831,554.2646439250203,in_domain,0.0557462214917314,0.0669567015705989,-0.0431306195593992,0.1546230625428622,0.1977536821022614,in_domain,0.0959658297283933,0.0845231329575691,-0.0131820830029224,0.205113742459709,0.2182958254626315,in_domain
135,Na_000160,el_4132f14197eaf1ca,Na0-1Mn(GeO3)2,Mn(GeO3)2,NaMn(GeO3)2,Mn(GeO3)2,transition_metal_oxide_like,Ge-Mn-O,3.954146031551719,83.96343139083412,332.0036690295318,0.084264456293662,0.083475350648149,True,False,False,0.3722988544612231,0.3857151795116707,0.20968341788032907,0.0,0.3285253102149825,0.33791235195437086,136.0,42.0,0.0,0.0,0.0,5,False,False,False,3.8244311784039575,0.9456350942245269,2.6544867812730875,4.994375575534828,2.33988879426174,in_domain,91.1801574244559,41.74850534620258,22.96838971281224,159.39192513609956,136.42353542328732,in_domain,359.75382214986246,206.4505950500584,82.6215001873523,636.8861441123727,554.2646439250204,in_domain,0.0838398048125422,0.1187619700138077,-0.0150370362385885,0.1827166458636729,0.1977536821022614,in_domain,0.0811078736364801,0.0595889322448159,-0.0280400390948356,0.1902557863677958,0.2182958254626315,in_domain
136,Na_000132,el_5f69427826e54d53,Na0-1Cs2NiF6,Cs2NiF6,Cs2NaNiF6,Cs2NiF6,halide_or_fluoride_like,Cs-F-Ni,4.227831216551717,58.07666691669115,245.5383453436632,0.095016872957406,0.028489873999999,True,False,False,0.4066551801196378,0.3515930129205859,0.13884340382876367,0.0,0.33288108263837485,0.3376527114433082,134.5,37.25,0.0,0.0,0.0,5,False,False,False,3.8735028492297774,1.043820599572577,2.7035584520989087,5.043447246360649,2.33988879426174,in_domain,62.12164158772916,23.05905138969437,-6.0901261239145015,130.33340929937282,136.42353542328732,in_domain,231.0656112216785,94.04015951732688,-46.06671074083167,508.1979331841886,554.2646439250203,in_domain,0.0929184160229402,0.0784778231221972,-0.0059584250281904,0.191795257074071,0.1977536821022614,in_domain,0.0462115950849546,0.0543134369989537,-0.0629363176463611,0.1553595078162704,0.2182958254626315,in_domain
137,Na_000114,el_6019cdb4a73cacd7,Na0-1CrO3,CrO3,NaCrO3,CrO3,transition_metal_oxide_like,Cr-O,3.939361146551721,217.92644610209217,858.4909745806798,0.068043956765811,0.40224307075,False,False,True,0.7290122086795074,0.612129817753838,0.4904725877924298,0.1,0.34008555662745965,0.33593828875990506,135.0,36.0,0.0,0.0,0.0,5,False,False,True,3.666040853511261,0.8895642406473294,2.4960964563803905,4.83598525064213,2.33988879426174,in_domain,209.38790874527623,81.91912872558801,141.1761410336326,277.59967645691995,136.42353542328735,in_domain,667.4806937217227,285.4379017802024,390.3483717592125,944.6130156842328,554.2646439250202,in_domain,0.0958321488157154,0.1312353179027754,-0.0030446922354152,0.1947089898668462,0.1977536821022614,borderline,0.2624328005863007,0.175063764349192,0.153284887854985,0.3715807133176165,0.2182958254626315,in_domain
138,Na_000354,el_bb15289343454236,Na0-1Mo2P3O13,Mo2P3O13,NaMo2P3O13,Mo2P3O13,polyanion_phosphate_like,Mo-O-P,3.877630971551728,51.96268174858514,201.49210411319945,0.011378340836238,0.012988344861112,True,False,False,0.400527199738842,0.342269886300468,0.08312149177094288,0.0,0.3292713992114329,0.33430012903749146,137.0,39.0,0.0,0.0,0.0,5,False,False,False,3.4837578430358995,0.6189551147673502,2.313813445905029,4.653702240166769,2.33988879426174,in_domain,62.863163969450895,30.07289930457164,-5.348603742192765,131.07493168109454,136.42353542328732,in_domain,223.3823433657056,109.820388840235,-53.74997859680457,500.51466532821576,554.2646439250203,in_domain,0.0369984597516084,0.056871430616334,-0.0618783812995222,0.1358753008027391,0.1977536821022614,in_domain,0.0408610966333602,0.0426166606169321,-0.0682868160979555,0.1500090093646759,0.2182958254626315,in_domain
139,Na_000079,el_a2f99544349d3120,Na1-3GePCO7,NaGePCO7,Na3GePCO7,GePCO7,polyanion_phosphate_like,C-Ge-O-P,2.132724569051728,180.73111040163943,385.4496795455767,0.156629523233187,0.070349762690525,True,False,False,0.36793578895629164,0.3821367899739275,0.16425636390314,0.0,0.32767727868441027,0.3331772173746086,138.5,41.0,0.0,0.0,0.0,5,False,False,False,3.460830207097501,1.0170041818938984,2.290885809966631,4.630774604228371,2.33988879426174,in_domain,95.55549709295684,49.63192582900458,27.34372938131318,163.7672648046005,136.42353542328732,in_domain,341.6495032031692,175.1824210743762,64.51718124065906,618.7818251656794,554.2646439250203,in_domain,0.0609065243758921,0.0707443002288299,-0.0379703166752386,0.1597833654270228,0.1977536821022614,in_domain,0.067287956755959,0.0468319300063657,-0.0418599559753566,0.1764358694872748,0.2182958254626315,in_domain
140,Na_000306,el_e28b41a66b07e195,Na0-2LiMnF6,LiMnF6,Na2LiMnF6,LiMnF6,halide_or_fluoride_like,F-Li-Mn,4.931043946551725,241.61912663054147,1191.4345317426462,0.211458546042096,0.104614746750005,False,False,False,0.779107180847578,0.6537424087014831,0.5757868570488494,0.8,0.32823510387414656,0.3320145004900413,138.0,31.25,0.0,0.0,0.0,5,False,True,True,4.06005035636643,1.3855481461808512,2.89010595923556,5.2299947534973,2.33988879426174,borderline,197.4506750207815,62.25726367093403,129.23890730913783,265.6624427324251,136.4235354232873,out_of_domain,806.5178995183451,374.4801685720234,529.385577555835,1083.6502214808552,554.2646439250202,borderline,0.2029374318690112,0.1241392738289034,0.1040605908178805,0.3018142729201419,0.1977536821022614,out_of_domain,0.1211867634429966,0.2213000440120037,0.0120388507116808,0.2303346761743123,0.2182958254626315,out_of_domain
141,Na_000029,el_8097ccc781187cbc,Na2-3CuBSO7,Na2CuBSO7,Na3CuBSO7,CuBSO7,sulfate_or_sulfur_oxoanion_like,B-Cu-O-S,3.032991951551726,93.25916303902316,282.85429090580743,0.003459685322988,0.08911558653846,True,False,False,0.3051931649566963,0.44301000271530994,0.14853943011533202,0.0,0.32777905964548293,0.33130690864857887,140.0,41.0,0.0,0.0,0.0,5,False,False,False,3.821967082190002,0.8601688502922998,2.652022685059132,4.991911479320872,2.33988879426174,in_domain,104.015675732677,40.57451774748806,35.80390802103335,172.22744344432067,136.42353542328732,in_domain,417.7587935321296,157.85135618191043,140.6264715696194,694.8911154946397,554.2646439250203,in_domain,0.0547944679152457,0.0687776446665258,-0.0440823731358849,0.1536713089663764,0.1977536821022614,in_domain,0.0744766091180597,0.0522554540725586,-0.0346713036132559,0.1836245218493755,0.2182958254626315,in_domain
142,Na_000017,el_338d6cc1ae0c6b83,Na4-6Cr2As(CO4)4,Na4Cr2As(CO4)4,Na6Cr2As(CO4)4,Cr2As(CO4)4,transition_metal_oxide_like,As-C-Cr-O,3.036276904051721,86.33307156266021,262.13111124154966,0.020452863259504,0.08492972130658,True,False,False,0.28993267909721165,0.46471149287535873,0.2652261746336119,0.2,0.31567630690963994,0.3262515108958231,145.0,39.25,0.0,0.0,0.0,5,False,False,False,3.8826989623748576,0.9115391177640292,2.7127545652439875,5.052643359505728,2.339888794261741,in_domain,124.20499460589036,63.67388737606667,55.99322689424669,192.416762317534,136.42353542328732,in_domain,463.5739291700708,238.78410448743537,186.4416072075606,740.706251132581,554.2646439250204,in_domain,0.062221544690002,0.0750395937143631,-0.0366552963611286,0.1610983857411328,0.1977536821022614,borderline,0.0908751032285852,0.0873306939069256,-0.0182728095027305,0.2000230159599009,0.2182958254626315,borderline
143,Na_000032,el_ada9331a8bc97675,Na2-3MnBSO7,Na2MnBSO7,Na3MnBSO7,MnBSO7,sulfate_or_sulfur_oxoanion_like,B-Mn-O-S,2.614881566551734,96.13875669084229,251.39146270208565,0.003142155096983,0.093666022811982,True,False,False,0.25602376345141487,0.4783639748938369,0.18824678496955902,0.0,0.31917967515718976,0.3253376858885258,143.0,42.0,0.0,0.0,0.0,5,False,False,False,3.8642608120463233,0.7895485864587902,2.6943164149154533,5.034205209177193,2.33988879426174,in_domain,121.7964752072564,43.64044477249379,53.58470749561275,190.00824291890007,136.42353542328732,in_domain,472.6934535370906,192.7834072070816,195.56113157458043,749.8257754996007,554.2646439250202,in_domain,0.083608621885963,0.1028767608852812,-0.0152682191651676,0.1824854629370938,0.1977536821022614,in_domain,0.077141125208048,0.0599932317876132,-0.0320067875232676,0.1862890379393638,0.2182958254626315,in_domain
144,Na_000018,el_a3a863ce00df054a,Na4-6Fe2As(CO4)4,Na4Fe2As(CO4)4,Na6Fe2As(CO4)4,Fe2As(CO4)4,transition_metal_oxide_like,As-C-Fe-O,3.526058554051719,85.27581376409721,300.6875125766163,0.049167155579004,0.078466203572528,True,False,False,0.3447073924642553,0.38137632551247963,0.25240800014443365,0.0,0.3115931930808647,0.32463124803782684,144.5,36.25,0.0,0.0,0.0,5,False,False,False,4.080741586018232,0.9012455055572094,2.910797188887362,5.250685983149102,2.339888794261741,in_domain,86.7126835469308,47.22727635662309,18.500915835287145,154.92445125857446,136.42353542328732,in_domain,352.95832372285497,197.4362685778609,75.82600176034481,630.0906456853652,554.2646439250204,in_domain,0.0493710576045973,0.0635671245793541,-0.0495057834465333,0.148247898655728,0.1977536821022614,in_domain,0.0987007792222187,0.0980271661674205,-0.0104471335090969,0.2078486919535345,0.2182958254626315,in_domain
145,Na_000251,el_568f3ebebc8ee0ac,Na4-6V2C4SO16,Na4V2C4SO16,Na6V2C4SO16,V2C4SO16,sulfate_or_sulfur_oxoanion_like,C-O-S-V,2.300817919051727,93.07365510151392,214.14553344920347,0.023353186019034,0.0,True,False,False,0.3468933769181308,0.3906217365574198,0.1757947508939988,0.1,0.3173341160103579,0.32417221693933673,144.0,41.5,0.0,0.0,0.0,5,False,False,False,3.423546215313542,0.874235489324448,2.253601818182672,4.593490612444413,2.339888794261741,in_domain,99.66238331270006,57.88590679864751,31.4506156010564,167.87415102434372,136.42353542328732,in_domain,376.1527573287307,209.53450477592207,99.02043536622052,653.2850792912409,554.2646439250204,in_domain,0.0663893928369645,0.0798663243496115,-0.0324874482141662,0.1652662338880952,0.1977536821022614,borderline,0.071221763191075,0.0472867062691286,-0.0379261495402407,0.1803696759223907,0.2182958254626315,in_domain
