split_name,fold_id,record_index,framework_uid,working_ion,coarse_family,host_chemsys_no_working_ion
framework_groupkfold,0,K_000000,K|AgAsF6,K,halide_or_fluoride_like,Ag-As-F
framework_groupkfold,1,Li_000217,Li|Cr2C4SO16,Li,sulfate_or_sulfur_oxoanion_like,C-Cr-O-S
framework_groupkfold,1,Li_000262,Li|Fe2C4SO16,Li,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S
framework_groupkfold,1,Li_000273,Li|Na2MnPCO7,Li,polyanion_phosphate_like,C-Mn-Na-O-P
framework_groupkfold,1,Li_000274,Li|Na2MnPCO7,Li,polyanion_phosphate_like,C-Mn-Na-O-P
framework_groupkfold,1,Li_000288,Li|Ni(CO3)2,Li,transition_metal_oxide_like,C-Ni-O
framework_groupkfold,1,Li_000289,Li|Na5Ni2P2(CO7)2,Li,polyanion_phosphate_like,C-Na-Ni-O-P
framework_groupkfold,1,Li_000290,Li|Ni(CO3)2,Li,transition_metal_oxide_like,C-Ni-O
framework_groupkfold,1,Li_000291,Li|MnSiCO7,Li,silicate_like,C-Mn-O-Si
framework_groupkfold,1,Li_000292,Li|Ni(CO3)2,Li,transition_metal_oxide_like,C-Ni-O
framework_groupkfold,1,Li_000295,Li|Ni2C4SO16,Li,sulfate_or_sulfur_oxoanion_like,C-Ni-O-S
framework_groupkfold,1,Li_000300,Li|Mn15CrO32,Li,transition_metal_oxide_like,Cr-Mn-O
framework_groupkfold,1,Li_000302,Li|MnCr2O6,Li,transition_metal_oxide_like,Cr-Mn-O
framework_groupkfold,1,Li_000309,Li|Mn5Cr2O12,Li,transition_metal_oxide_like,Cr-Mn-O
framework_groupkfold,1,Li_000321,Li|Ti3Mn3Cr2O16,Li,transition_metal_oxide_like,Cr-Mn-O-Ti
framework_groupkfold,1,Li_000335,Li|Ti3Nb2Cr3O16,Li,transition_metal_oxide_like,Cr-Nb-O-Ti
framework_groupkfold,1,Li_000341,Li|CrNiO4,Li,transition_metal_oxide_like,Cr-Ni-O
framework_groupkfold,1,Li_000347,Li|Cr3Ni(SO4)6,Li,sulfate_or_sulfur_oxoanion_like,Cr-Ni-O-S
framework_groupkfold,1,Li_000372,Li|Cr4P7O24,Li,polyanion_phosphate_like,Cr-O-P
framework_groupkfold,1,Li_000376,Li|Cr2(PO4)3,Li,polyanion_phosphate_like,Cr-O-P
framework_groupkfold,1,Li_000377,Li|Cr3(P2O7)2,Li,polyanion_phosphate_like,Cr-O-P
framework_groupkfold,1,Li_000385,Li|Cr2(PO4)3,Li,polyanion_phosphate_like,Cr-O-P
framework_groupkfold,1,Li_000387,Li|Cr2(PO4)3,Li,polyanion_phosphate_like,Cr-O-P
framework_groupkfold,1,Li_000390,Li|Cr2(PO4)3,Li,polyanion_phosphate_like,Cr-O-P
framework_groupkfold,1,Li_000395,Li|Cr2(PO4)3,Li,polyanion_phosphate_like,Cr-O-P
framework_groupkfold,1,Li_000402,Li|Cr2(PO4)3,Li,polyanion_phosphate_like,Cr-O-P
framework_groupkfold,1,Li_000403,Li|Cr(PO3)3,Li,polyanion_phosphate_like,Cr-O-P
framework_groupkfold,1,Li_000413,Li|Cr2(PO4)3,Li,polyanion_phosphate_like,Cr-O-P
framework_groupkfold,1,Li_000415,Li|Cr(PO3)3,Li,polyanion_phosphate_like,Cr-O-P
framework_groupkfold,1,Li_000420,Li|Cr2P3O13,Li,polyanion_phosphate_like,Cr-O-P
framework_groupkfold,1,Li_000422,Li|Cr(PO3)3,Li,polyanion_phosphate_like,Cr-O-P
framework_groupkfold,1,Li_000424,Li|CrP4O13,Li,polyanion_phosphate_like,Cr-O-P
framework_groupkfold,1,Li_000430,Li|Cr3(P2O7)2,Li,polyanion_phosphate_like,Cr-O-P
framework_groupkfold,1,Li_000431,Li|Cr6P7O24,Li,polyanion_phosphate_like,Cr-O-P
framework_groupkfold,1,Li_000447,Li|Cr(PO3)3,Li,polyanion_phosphate_like,Cr-O-P
framework_groupkfold,1,Li_000462,Li|ZnCr3(SO4)6,Li,sulfate_or_sulfur_oxoanion_like,Cr-O-S-Zn
framework_groupkfold,1,Li_000463,Li|Cr3SbO8,Li,transition_metal_oxide_like,Cr-O-Sb
framework_groupkfold,1,Li_000468,Li|V3Cr3(SbO8)2,Li,transition_metal_oxide_like,Cr-O-Sb-V
framework_groupkfold,1,Li_000469,Li|Ti3Cr3(SbO8)2,Li,transition_metal_oxide_like,Cr-O-Sb-Ti
framework_groupkfold,1,Li_000472,Li|Cr(Si2O5)3,Li,silicate_like,Cr-O-Si
framework_groupkfold,1,Li_000473,Li|Cr(Si2O5)3,Li,silicate_like,Cr-O-Si
framework_groupkfold,1,Li_000477,Li|Sr2ZrCrO6,Li,transition_metal_oxide_like,Cr-O-Sr-Zr
framework_groupkfold,1,Li_000481,Li|TiCr3O8,Li,transition_metal_oxide_like,Cr-O-Ti
framework_groupkfold,1,Li_000488,Li|V5Cr2O12,Li,transition_metal_oxide_like,Cr-O-V
framework_groupkfold,1,Li_000489,Li|VCrO4,Li,transition_metal_oxide_like,Cr-O-V
framework_groupkfold,1,Li_000490,Li|VCrO4,Li,transition_metal_oxide_like,Cr-O-V
framework_groupkfold,1,Li_000492,Li|VCrO4,Li,transition_metal_oxide_like,Cr-O-V
framework_groupkfold,1,Li_000504,Li|VCrO4,Li,transition_metal_oxide_like,Cr-O-V
framework_groupkfold,1,Li_000507,Li|CrWO6,Li,transition_metal_oxide_like,Cr-O-W
framework_groupkfold,1,Li_000517,Li|CsTa(PO4)2,Li,polyanion_phosphate_like,Cs-O-P-Ta
framework_groupkfold,1,Li_000520,Li|CuF8,Li,halide_or_fluoride_like,Cu-F
framework_groupkfold,1,Li_000531,Li|Fe2Cu(PO4)3,Li,polyanion_phosphate_like,Cu-Fe-O-P
framework_groupkfold,1,Li_000532,Li|Fe3Cu(PO4)4,Li,polyanion_phosphate_like,Cu-Fe-O-P
framework_groupkfold,1,Li_000533,Li|FeCu3(PO4)4,Li,polyanion_phosphate_like,Cu-Fe-O-P
framework_groupkfold,1,Li_000545,Li|La20Cu9O40,Li,transition_metal_oxide_like,Cu-La-O
framework_groupkfold,1,Li_000550,Li|Mg3Cu9(SiO3)16,Li,silicate_like,Cu-Mg-O-Si
framework_groupkfold,1,Li_000553,Li|MnCu3O8,Li,transition_metal_oxide_like,Cu-Mn-O
framework_groupkfold,1,Li_000554,Li|Mn5(CuO6)2,Li,transition_metal_oxide_like,Cu-Mn-O
framework_groupkfold,1,Li_000566,Li|MnV4CuO12,Li,transition_metal_oxide_like,Cu-Mn-O-V
framework_groupkfold,1,Li_000569,Li|NaCu(PO3)3,Li,polyanion_phosphate_like,Cu-Na-O-P
framework_groupkfold,1,Li_000587,Li|CuP2O7,Li,polyanion_phosphate_like,Cu-O-P
framework_groupkfold,1,Li_000590,Li|Cu2P3O10,Li,polyanion_phosphate_like,Cu-O-P
framework_groupkfold,1,Li_000592,Li|Cu(PO3)3,Li,polyanion_phosphate_like,Cu-O-P
framework_groupkfold,1,Li_000597,Li|Cu(PO3)3,Li,polyanion_phosphate_like,Cu-O-P
framework_groupkfold,1,Li_000601,Li|CuP2O7,Li,polyanion_phosphate_like,Cu-O-P
framework_groupkfold,1,Li_000609,Li|Cu5P3O13,Li,polyanion_phosphate_like,Cu-O-P
framework_groupkfold,1,Li_000611,Li|Cu(PO3)3,Li,polyanion_phosphate_like,Cu-O-P
framework_groupkfold,1,Li_000615,Li|CuP4(RuO7)2,Li,polyanion_phosphate_like,Cu-O-P-Ru
framework_groupkfold,1,Li_000619,Li|CuSb(PO4)2,Li,polyanion_phosphate_like,Cu-O-P-Sb
framework_groupkfold,1,Li_000621,Li|V2Cu(PO4)3,Li,polyanion_phosphate_like,Cu-O-P-V
framework_groupkfold,1,Li_000623,Li|V3Cu(PO4)6,Li,polyanion_phosphate_like,Cu-O-P-V
framework_groupkfold,1,Li_000624,Li|Cu2(SO4)3,Li,sulfate_or_sulfur_oxoanion_like,Cu-O-S
framework_groupkfold,1,Li_000625,Li|Cu2(SO4)3,Li,sulfate_or_sulfur_oxoanion_like,Cu-O-S
framework_groupkfold,1,Li_000626,Li|Cu2(SO4)3,Li,sulfate_or_sulfur_oxoanion_like,Cu-O-S
framework_groupkfold,1,Li_000627,Li|Cu2(SO4)3,Li,sulfate_or_sulfur_oxoanion_like,Cu-O-S
framework_groupkfold,1,Li_000630,Li|Cu(TeO3)4,Li,transition_metal_oxide_like,Cu-O-Te
framework_groupkfold,1,Li_000645,Li|Rb3ErV2O8,Li,transition_metal_oxide_like,Er-O-Rb-V
framework_groupkfold,1,Li_000656,Li|Fe4OF8,Li,oxyfluoride_or_fluoropolyanion_like,F-Fe-O
framework_groupkfold,1,Li_000661,Li|Fe4O7F,Li,oxyfluoride_or_fluoropolyanion_like,F-Fe-O
framework_groupkfold,1,Li_000664,Li|Fe7O3F13,Li,oxyfluoride_or_fluoropolyanion_like,F-Fe-O
framework_groupkfold,1,Li_000667,Li|FeO5F,Li,oxyfluoride_or_fluoropolyanion_like,F-Fe-O
framework_groupkfold,1,Li_000670,Li|Fe5OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-Fe-O
framework_groupkfold,1,Li_000671,Li|Fe5OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-Fe-O
framework_groupkfold,1,Li_000679,Li|FeO5F,Li,oxyfluoride_or_fluoropolyanion_like,F-Fe-O
framework_groupkfold,1,Li_000681,Li|Fe5OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-Fe-O
framework_groupkfold,1,Li_000682,Li|Fe5OF11,Li,oxyfluoride_or_fluoropolyanion_like,F-Fe-O
framework_groupkfold,1,Li_000686,Li|Fe4O7F,Li,oxyfluoride_or_fluoropolyanion_like,F-Fe-O
framework_groupkfold,1,Li_000694,Li|Fe3(SiO4)2,Li,silicate_like,Fe-O-Si
framework_groupkfold,1,Li_000695,Li|Fe2Si3O10,Li,silicate_like,Fe-O-Si
framework_groupkfold,1,Li_000707,Li|Fe(Si2O5)3,Li,silicate_like,Fe-O-Si
framework_groupkfold,1,Li_000710,Li|FeSnO4,Li,transition_metal_oxide_like,Fe-O-Sn
framework_groupkfold,1,Li_000724,Li|Ti(FeO3)2,Li,transition_metal_oxide_like,Fe-O-Ti
framework_groupkfold,1,Li_000727,Li|V4FeO12,Li,transition_metal_oxide_like,Fe-O-V
framework_groupkfold,1,Li_000731,Li|V3(FeO5)2,Li,transition_metal_oxide_like,Fe-O-V
framework_groupkfold,1,Li_000732,Li|V(FeO3)2,Li,transition_metal_oxide_like,Fe-O-V
framework_groupkfold,1,Li_000735,Li|V3FeO8,Li,transition_metal_oxide_like,Fe-O-V
framework_groupkfold,1,Li_000739,Li|V3FeO8,Li,transition_metal_oxide_like,Fe-O-V
framework_groupkfold,1,Li_000746,Li|FeS4,Li,sulfide_like,Fe-S
framework_groupkfold,1,Li_000754,Li|NiGe3O8,Li,transition_metal_oxide_like,Ge-Ni-O
framework_groupkfold,1,Li_000765,Li|MnPH2O5,Li,polyanion_phosphate_like,H-Mn-O-P
framework_groupkfold,1,Li_000773,Li|MnH6(S2O9)2,Li,sulfate_or_sulfur_oxoanion_like,H-Mn-O-S
framework_groupkfold,1,Li_000781,Li|VP2HO8,Li,polyanion_phosphate_like,H-O-P-V
framework_groupkfold,1,Li_000782,Li|VP2HO8,Li,polyanion_phosphate_like,H-O-P-V
framework_groupkfold,1,Li_000784,Li|V2P4H3O16,Li,polyanion_phosphate_like,H-O-P-V
framework_groupkfold,1,Li_000785,Li|VP2HO8,Li,polyanion_phosphate_like,H-O-P-V
framework_groupkfold,1,Li_000786,Li|VP2HO8,Li,polyanion_phosphate_like,H-O-P-V
framework_groupkfold,1,Li_000789,Li|VP2HO8,Li,polyanion_phosphate_like,H-O-P-V
framework_groupkfold,1,Li_000793,Li|KMnO2,Li,transition_metal_oxide_like,K-Mn-O
framework_groupkfold,1,Li_000795,Li|KMnO2,Li,transition_metal_oxide_like,K-Mn-O
framework_groupkfold,1,Li_000800,Li|KNb2PO8,Li,polyanion_phosphate_like,K-Nb-O-P
framework_groupkfold,1,Li_000806,Li|La3MnO7,Li,transition_metal_oxide_like,La-Mn-O
framework_groupkfold,1,Li_000810,Li|SrLa3MnO8,Li,transition_metal_oxide_like,La-Mn-O-Sr
framework_groupkfold,1,Li_000821,Li|La5Ti8O24,Li,transition_metal_oxide_like,La-O-Ti
framework_groupkfold,1,Li_000824,Li|LaTi2O6,Li,transition_metal_oxide_like,La-O-Ti
framework_groupkfold,1,Li_000832,Li|Mg(Ni6O13)2,Li,transition_metal_oxide_like,Mg-Ni-O
framework_groupkfold,1,Li_000838,Li|MgSbPt,Li,other_or_unclear,Mg-Pt-Sb
framework_groupkfold,1,Li_000840,Li|Na3Mn5O9,Li,transition_metal_oxide_like,Mn-Na-O
framework_groupkfold,1,Li_000849,Li|Mn3Nb(PO4)6,Li,polyanion_phosphate_like,Mn-Nb-O-P
framework_groupkfold,1,Li_000862,Li|Mn2Ni5O12,Li,transition_metal_oxide_like,Mn-Ni-O
framework_groupkfold,1,Li_000869,Li|MnNi3(PO4)6,Li,polyanion_phosphate_like,Mn-Ni-O-P
framework_groupkfold,1,Li_000872,Li|Mn7Ni(PO4)12,Li,polyanion_phosphate_like,Mn-Ni-O-P
framework_groupkfold,1,Li_000874,Li|Mn5Ni(PO4)6,Li,polyanion_phosphate_like,Mn-Ni-O-P
framework_groupkfold,1,Li_000876,Li|Mn2VNi3(PO4)6,Li,polyanion_phosphate_like,Mn-Ni-O-P-V
framework_groupkfold,1,Li_000877,Li|TiMn2Ni3(PO4)6,Li,polyanion_phosphate_like,Mn-Ni-O-P-Ti
framework_groupkfold,1,Li_000895,Li|Mn5O8,Li,transition_metal_oxide_like,Mn-O
framework_groupkfold,1,Li_000916,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000920,Li|Mn9(P2O7)8,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000922,Li|Mn(PO3)3,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000923,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000924,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000925,Li|Mn(PO3)3,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000926,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000934,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000936,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000943,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000950,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000958,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000960,Li|Mn2P2O9,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000963,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000967,Li|Mn(PO3)3,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000974,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000975,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000977,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000982,Li|Mn(PO3)3,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000984,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000989,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000996,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_000998,Li|Mn(PO3)3,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_001000,Li|Mn(PO3)3,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_001006,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_001008,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_001009,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_001012,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_001013,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_001015,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_001016,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_001017,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_001018,Li|MnPO4,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_001019,Li|Mn7(PO4)6,Li,polyanion_phosphate_like,Mn-O-P
framework_groupkfold,1,Li_001021,Li|Mn3Sb(PO4)6,Li,polyanion_phosphate_like,Mn-O-P-Sb
framework_groupkfold,1,Li_001031,Li|TiMn7(PO4)12,Li,polyanion_phosphate_like,Mn-O-P-Ti
framework_groupkfold,1,Li_001041,Li|Mn3V(PO4)4,Li,polyanion_phosphate_like,Mn-O-P-V
framework_groupkfold,1,Li_001046,Li|MnV2(PO4)3,Li,polyanion_phosphate_like,Mn-O-P-V
framework_groupkfold,1,Li_001051,Li|Mn(SO4)2,Li,sulfate_or_sulfur_oxoanion_like,Mn-O-S
framework_groupkfold,1,Li_001053,Li|Mn(SO4)2,Li,sulfate_or_sulfur_oxoanion_like,Mn-O-S
framework_groupkfold,1,Li_001057,Li|Mn(SO4)2,Li,sulfate_or_sulfur_oxoanion_like,Mn-O-S
framework_groupkfold,1,Li_001059,Li|Mn5SbO12,Li,transition_metal_oxide_like,Mn-O-Sb
framework_groupkfold,1,Li_001063,Li|Mn5(SeO3)8,Li,transition_metal_oxide_like,Mn-O-Se
framework_groupkfold,1,Li_001068,Li|Mn2Si2O7,Li,silicate_like,Mn-O-Si
framework_groupkfold,1,Li_001069,Li|MnSiO4,Li,silicate_like,Mn-O-Si
framework_groupkfold,1,Li_001070,Li|MnSiO4,Li,silicate_like,Mn-O-Si
framework_groupkfold,1,Li_001071,Li|MnSiO4,Li,silicate_like,Mn-O-Si
framework_groupkfold,1,Li_001072,Li|Mn(Si2O5)2,Li,silicate_like,Mn-O-Si
framework_groupkfold,1,Li_001074,Li|MnSiO4,Li,silicate_like,Mn-O-Si
framework_groupkfold,1,Li_001075,Li|MnSiO4,Li,silicate_like,Mn-O-Si
framework_groupkfold,1,Li_001077,Li|MnSiO4,Li,silicate_like,Mn-O-Si
framework_groupkfold,1,Li_001078,Li|MnSiO4,Li,silicate_like,Mn-O-Si
framework_groupkfold,1,Li_001079,Li|MnSiO4,Li,silicate_like,Mn-O-Si
framework_groupkfold,1,Li_001081,Li|MnSiO4,Li,silicate_like,Mn-O-Si
framework_groupkfold,1,Li_001083,Li|Mn3SnO8,Li,transition_metal_oxide_like,Mn-O-Sn
framework_groupkfold,1,Li_001084,Li|Mn3(SnO5)2,Li,transition_metal_oxide_like,Mn-O-Sn
framework_groupkfold,1,Li_001085,Li|Mn3SnO8,Li,transition_metal_oxide_like,Mn-O-Sn
framework_groupkfold,1,Li_001086,Li|Mn3SnO8,Li,transition_metal_oxide_like,Mn-O-Sn
framework_groupkfold,1,Li_001099,Li|Mn3V3(TeO8)2,Li,transition_metal_oxide_like,Mn-O-Te-V
framework_groupkfold,1,Li_001100,Li|TiMnO4,Li,transition_metal_oxide_like,Mn-O-Ti
framework_groupkfold,1,Li_001108,Li|TiMnO4,Li,transition_metal_oxide_like,Mn-O-Ti
framework_groupkfold,1,Li_001150,Li|V2(SO4)3,Li,sulfate_or_sulfur_oxoanion_like,O-S-V
framework_groupkfold,1,Li_001153,Li|V2(SO4)3,Li,sulfate_or_sulfur_oxoanion_like,O-S-V
framework_groupkfold,1,Li_001162,Li|TiSiO4,Li,silicate_like,O-Si-Ti
framework_groupkfold,1,Li_001166,Li|VSiO5,Li,silicate_like,O-Si-V
framework_groupkfold,1,Li_001171,Li|VSi2O7,Li,silicate_like,O-Si-V
framework_groupkfold,1,Li_001172,Li|VSiO5,Li,silicate_like,O-Si-V
framework_groupkfold,1,Li_001176,Li|V4Si4O13,Li,silicate_like,O-Si-V
framework_groupkfold,1,Li_001181,Li|VZnSiO5,Li,silicate_like,O-Si-V-Zn
framework_groupkfold,1,Li_001189,Li|TiO2,Li,transition_metal_oxide_like,O-Ti
framework_groupkfold,1,Li_001190,Li|TiO2,Li,transition_metal_oxide_like,O-Ti
framework_groupkfold,1,Li_001191,Li|TiO2,Li,transition_metal_oxide_like,O-Ti
framework_groupkfold,1,Li_001192,Li|TiO2,Li,transition_metal_oxide_like,O-Ti
framework_groupkfold,1,Li_001193,Li|TiO2,Li,transition_metal_oxide_like,O-Ti
framework_groupkfold,1,Li_001195,Li|TiO2,Li,transition_metal_oxide_like,O-Ti
framework_groupkfold,1,Li_001196,Li|TiO2,Li,transition_metal_oxide_like,O-Ti
framework_groupkfold,1,Li_001197,Li|TiO2,Li,transition_metal_oxide_like,O-Ti
framework_groupkfold,1,Li_001198,Li|Ti2O3,Li,transition_metal_oxide_like,O-Ti
framework_groupkfold,1,Li_001199,Li|TiO2,Li,transition_metal_oxide_like,O-Ti
framework_groupkfold,1,Li_001203,Li|Ti9O20,Li,transition_metal_oxide_like,O-Ti
framework_groupkfold,1,Li_001204,Li|TiO2,Li,transition_metal_oxide_like,O-Ti
framework_groupkfold,1,Li_001205,Li|Ti3O4,Li,transition_metal_oxide_like,O-Ti
framework_groupkfold,1,Li_001208,Li|TiO2,Li,transition_metal_oxide_like,O-Ti
framework_groupkfold,1,Li_001209,Li|TiO2,Li,transition_metal_oxide_like,O-Ti
framework_groupkfold,1,Li_001210,Li|TiO2,Li,transition_metal_oxide_like,O-Ti
framework_groupkfold,1,Li_001214,Li|TiVO4,Li,transition_metal_oxide_like,O-Ti-V
framework_groupkfold,1,Li_001216,Li|TiVO4,Li,transition_metal_oxide_like,O-Ti-V
framework_groupkfold,1,Li_001223,Li|TiVO5,Li,transition_metal_oxide_like,O-Ti-V
framework_groupkfold,1,Li_001224,Li|Ti2VO6,Li,transition_metal_oxide_like,O-Ti-V
framework_groupkfold,1,Li_001227,Li|TiVO4,Li,transition_metal_oxide_like,O-Ti-V
framework_groupkfold,1,Li_001229,Li|TiVO4,Li,transition_metal_oxide_like,O-Ti-V
framework_groupkfold,1,Li_001230,Li|Ti3Zn2O8,Li,transition_metal_oxide_like,O-Ti-Zn
framework_groupkfold,1,Li_001233,Li|V3O8,Li,transition_metal_oxide_like,O-V
framework_groupkfold,1,Li_001240,Li|VO3,Li,transition_metal_oxide_like,O-V
framework_groupkfold,1,Li_001243,Li|VO3,Li,transition_metal_oxide_like,O-V
framework_groupkfold,1,Li_001262,Li|V3Zn2O8,Li,transition_metal_oxide_like,O-V-Zn
framework_groupkfold,1,Li_001275,Li|Sb,Li,other_or_unclear,Sb
framework_groupkfold,1,Li_001276,Li|Sb,Li,other_or_unclear,Sb
framework_groupkfold,1,Li_001284,Li|Sn,Li,other_or_unclear,Sn
framework_groupkfold,1,Li_001290,Li|V2C4SO16,Li,sulfate_or_sulfur_oxoanion_like,C-O-S-V
framework_groupkfold,1,Li_001306,Li|Ca3Fe5Sn3O16,Li,transition_metal_oxide_like,Ca-Fe-O-Sn
framework_groupkfold,1,Li_001323,Li|CeSn,Li,other_or_unclear,Ce-Sn
framework_groupkfold,1,Li_001331,Li|K2TaCl6,Li,halide_or_fluoride_like,Cl-K-Ta
framework_groupkfold,1,Li_001349,Li|CrCo3O8,Li,transition_metal_oxide_like,Co-Cr-O
framework_groupkfold,1,Li_001356,Li|CrCo3O8,Li,transition_metal_oxide_like,Co-Cr-O
framework_groupkfold,1,Li_001363,Li|CrCo3O8,Li,transition_metal_oxide_like,Co-Cr-O
framework_groupkfold,1,Li_001366,Li|CrCo3(PO4)4,Li,polyanion_phosphate_like,Co-Cr-O-P
framework_groupkfold,1,Li_001368,Li|Cr3Co3(TeO8)2,Li,transition_metal_oxide_like,Co-Cr-O-Te
framework_groupkfold,1,Li_001369,Li|Mn3Co3(CuO8)2,Li,transition_metal_oxide_like,Co-Cu-Mn-O
framework_groupkfold,1,Li_001370,Li|Mn3CoCu2(PO4)6,Li,polyanion_phosphate_like,Co-Cu-Mn-O-P
framework_groupkfold,1,Li_001375,Li|Co2CuO6,Li,transition_metal_oxide_like,Co-Cu-O
framework_groupkfold,1,Li_001376,Li|CoCu3(PO4)4,Li,polyanion_phosphate_like,Co-Cu-O-P
framework_groupkfold,1,Li_001384,Li|CoPO4F,Li,polyanion_phosphate_like,Co-F-O-P
framework_groupkfold,1,Li_001385,Li|CoPO4F,Li,polyanion_phosphate_like,Co-F-O-P
framework_groupkfold,1,Li_001386,Li|Rb2CoF6,Li,halide_or_fluoride_like,Co-F-Rb
framework_groupkfold,1,Li_001387,Li|CoPO4F,Li,polyanion_phosphate_like,Co-F-O-P
framework_groupkfold,1,Li_001410,Li|Fe3Co2Ni3O16,Li,transition_metal_oxide_like,Co-Fe-Ni-O
framework_groupkfold,1,Li_001430,Li|Fe9CoO20,Li,transition_metal_oxide_like,Co-Fe-O
framework_groupkfold,1,Li_001433,Li|FeCo3(PO4)4,Li,polyanion_phosphate_like,Co-Fe-O-P
framework_groupkfold,1,Li_001438,Li|Ti2Fe3Co3O16,Li,transition_metal_oxide_like,Co-Fe-O-Ti
framework_groupkfold,1,Li_001455,Li|Mn2CoO6,Li,transition_metal_oxide_like,Co-Mn-O
framework_groupkfold,1,Li_001459,Li|Mn2CoO6,Li,transition_metal_oxide_like,Co-Mn-O
framework_groupkfold,1,Li_001475,Li|Mn(CoO2)4,Li,transition_metal_oxide_like,Co-Mn-O
framework_groupkfold,1,Li_001480,Li|Mn2Co3O10,Li,transition_metal_oxide_like,Co-Mn-O
framework_groupkfold,1,Li_001482,Li|MnCo3(PO4)4,Li,polyanion_phosphate_like,Co-Mn-O-P
framework_groupkfold,1,Li_001492,Li|Ti3Mn2Co3O16,Li,transition_metal_oxide_like,Co-Mn-O-Ti
framework_groupkfold,1,Li_001501,Li|Co3NiO8,Li,transition_metal_oxide_like,Co-Ni-O
framework_groupkfold,1,Li_001502,Li|Co3NiO8,Li,transition_metal_oxide_like,Co-Ni-O
framework_groupkfold,1,Li_001507,Li|Co3NiO8,Li,transition_metal_oxide_like,Co-Ni-O
framework_groupkfold,1,Li_001508,Li|Co3NiO8,Li,transition_metal_oxide_like,Co-Ni-O
framework_groupkfold,1,Li_001509,Li|CoNi3O8,Li,transition_metal_oxide_like,Co-Ni-O
framework_groupkfold,1,Li_001512,Li|CoNi9O20,Li,transition_metal_oxide_like,Co-Ni-O
framework_groupkfold,1,Li_001517,Li|CoNi9O20,Li,transition_metal_oxide_like,Co-Ni-O
framework_groupkfold,1,Li_001518,Li|Co5Ni3O16,Li,transition_metal_oxide_like,Co-Ni-O
framework_groupkfold,1,Li_001519,Li|Co3NiO8,Li,transition_metal_oxide_like,Co-Ni-O
framework_groupkfold,1,Li_001521,Li|Co3Ni(PO4)4,Li,polyanion_phosphate_like,Co-Ni-O-P
framework_groupkfold,1,Li_001547,Li|Co2(PO3)5,Li,polyanion_phosphate_like,Co-O-P
framework_groupkfold,1,Li_001548,Li|Co3(P2O7)2,Li,polyanion_phosphate_like,Co-O-P
